id,Address,Response_Address,Response_X,Response_Y,title,hotview,region
2499,台北市-中山區 北安路X之X號,臺北市中山區劍潭里15鄰北安路305之1號,121.538855,25.078913,#NAME?,93 人,中山區
2500,台北市-大安區 光復南路456巷X之X號,臺北市大安區光信里16鄰光復南路456巷23之1號,121.556395,25.035209,!光復延吉 優質金店,86 人,大安區
2501,台北市-大安區 忠孝東路四段X號1樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,~熱鬧東區 大面寬金店面,67 人,大安區
2502,台北市-大安區 延吉街62巷X號,臺北市大安區車層里2鄰延吉街62巷1號,121.553598,25.0434,@東區面寬人潮金店面,58 人,大安區
2503,台北市-士林區 文林路X號,臺北市士林區仁勇里1鄰文林路32之1號,121.525764,25.086654,*士林夜市整棟店辦,51 人,士林區
2504,台北市-中正區 羅斯福路三段X號,臺北市中正區頂東里6鄰羅斯福路三段2之1號,121.524659,25.023391,/正羅斯福路 台大公館人潮金店釋出,86 人,中正區
2505,台北市-大安區 安和路一段X號1樓,臺北市大安區建倫里3鄰安和路一段29之1號,121.550678,25.039158,^ 明耀商圈 賺錢金店,70 人,大安區
2506,台北市-中山區 長安東路二段X號,臺北市中山區興亞里11鄰長安東路二段6之1號,121.530307,25.048402,#NAME?,83 人,中山區
2507,台北市-大同區 錦西街X號,臺北市中山區集英里8鄰錦西街1之1號,121.522501,25.06039,@錦西商圈人潮滾滾角窗金店面,58 人,大同區
2508,台北市-大安區 復興南路一段X號,臺北市松山區中崙里1鄰復興南路一段1之1號,121.544131,25.047256,!{忠孝復興} 面寬金店,83 人,大安區
2509,台北市-中正區 青島東路X號,臺北市中正區幸福里1鄰青島東路1之3號,121.521123,25.044196,*善島寺捷運商圈,82 人,中正區
2510,台北市-大安區 信義路二段X號,臺北市中正區文祥里3鄰信義路二段1之1號,121.524658,25.035516,*東門捷運正出口金店面,75 人,大安區
2511,台北市-中山區 長春路X之X號,臺北市中山區康樂里6鄰長春路14之1號,121.52359,25.054858,#NAME?,92 人,中山區
2512,台北市-信義區 松信路X號,臺北市信義區雅祥里17鄰松信路6之1號,121.571988,25.048875,*松信路大三角窗,85 人,信義區
2513,台北市-大安區 樂利路X號,臺北市大安區法治里12鄰樂利路13之1號,121.551268,25.028149,?安和樂利金店面,97 人,大安區
2514,台北市-松山區 健康路X號1樓,臺北市松山區中華里20鄰健康路5之1號,121.552495,25.052508,& 小巨蛋微風商圈  捷運站口金店面,74 人,松山區
2515,台北市-中正區 中華路一段X號1樓,臺北市萬華區福星里1鄰中華路一段4之1號,121.509372,25.04762,:) 西門捷運站商圈  人潮金店,86 人,中正區
2516,台北市-松山區 塔悠路X號1樓,臺北市松山區慈祐里12鄰塔悠路12之1號,121.571582,25.050308,:) 塔悠+延壽街商圈  面寬金店,65 人,松山區
2517,台北市-信義區 吳興街X號,臺北市信義區景聯里2鄰吳興街19之1號,121.559719,25.031618,:)吳興商圈  三角窗人潮金店面,86 人,信義區
2518,台北市-中正區 信義路二段X號,臺北市中正區文祥里3鄰信義路二段1之1號,121.524658,25.035516,:)永康+東門捷運商圈  人潮金店,53 人,中正區
2519,台北市-大安區 忠孝東路四段X號1樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,:) 忠孝復興站商圈  挑高超值店辦,73 人,大安區
2520,台北市-萬華區 西寧南路X號,臺北市萬華區福星里6鄰西寧南路6之1號,121.507142,25.047498,!西門新宿 使用大坪數,68 人,萬華區
2521,台北市-大安區 忠孝東路四段170巷X號,臺北市大安區建倫里21鄰忠孝東路四段170巷7號,121.550939,25.040739,v明簞荌?高級地 消費力高,80 人,大安區
2522,台北市-中正區 漢口街一段X號,臺北市中正區黎明里10鄰漢口街一段1之1號,121.51466,25.045232,+站前商圈 面寬人潮 3C金店,73 人,中正區
2523,台北市-松山區 南京東路五段X號1樓,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,^ 南京三民捷運 人潮金店,88 人,松山區
2524,台北市-大安區 敦化南路一段160巷X號,臺北市大安區光武里10鄰敦化南路一段160巷51之1號,121.546641,25.043676,/正東區 敦南 特色餐\飲街 人潮金店,52 人,大安區
2525,台北市-中山區 遼寧街X號,臺北市中山區朱崙里13鄰遼寧街8之1號,121.542028,25.047496,^ 近遼寧夜市 三角窗金店,92 人,中山區
2526,台北市-中山區 林森北路X號,臺北市中正區梅花里7鄰林森北路7之1號,121.523746,25.045626,V林森北商圈,92 人,中山區
2527,台北市-大安區 大安路一段X號1樓,臺北市大安區光武里17鄰大安路一段2之1號,121.546008,25.044847,^ 正大安路 大面寬,75 人,大安區
2528,台北市-中山區 興安街X號,臺北市中山區朱馥里3鄰興安街2之1號,121.537372,25.056105,^ 復興 興安街口 住辦人潮金店,64 人,中山區
2529,台北市-中山區 興安街X號1樓,臺北市中山區朱馥里3鄰興安街2之1號,121.537372,25.056105,^ 台北大學 興安國宅 人潮金店,62 人,中山區
2530,台北市-信義區 忠孝東路四段559巷16弄X號,臺北市信義區新仁里14鄰忠孝東路四段559巷16弄2之1號,121.563807,25.042237,/松菸文創 小資首選 人潮辦公金店面,54 人,信義區
2531,台北市-松山區 八德路四段X號,臺北市松山區復盛里1鄰八德路四段2之1號,121.558111,25.048117,京華商圈,69 人,松山區
2532,台北市-松山區 民權東路三段106巷15弄X號,臺北市松山區民有里9鄰民權東路三段106巷15弄15號,121.545672,25.060064,#NAME?,81 人,松山區
2533,台北市-大安區 和平東路二段X號1樓,臺北市大安區龍門里7鄰和平東路二段18之1號,121.536039,25.025688,:) 和平東+教育大學商圈 人潮面寬金店,76 人,大安區
2534,台北市-中山區 南京東路三段X號,臺北市中山區力行里28鄰南京東路三段28之1號,121.537948,25.051784,:) 南京復興站商圈  人潮精華金店,89 人,中山區
2535,台北市-松山區 敦化北路X號,臺北市松山區中正里11鄰敦化北路88之1號,121.548359,25.051549,:) 敦北+民生商圈 人潮店面,72 人,松山區
2536,台北市-大安區 信義路二段X號,臺北市中正區文祥里3鄰信義路二段1之1號,121.524658,25.035516,:) 大安公園商圈  面寬人潮金店,78 人,大安區
2537,台北市-大安區 安和路二段X號,臺北市大安區通安里6鄰安和路二段51之1號,121.552583,25.031251,:) 信義安和站商圈  面寬人潮金店,91 人,大安區
2538,台北市-信義區 松隆路X號,臺北市信義區敦厚里5鄰松隆路1之1號,121.566401,25.043553,:) 松隆+永吉商圈  面寬人潮金店,61 人,信義區
2539,台北市-大安區 光復南路X號1樓,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,:) 國父紀念館商圈  三角窗人潮金店,83 人,大安區
2540,台北市-信義區 逸仙路X號1樓,臺北市信義區興隆里11鄰逸仙路28號,121.561659,25.039627,:) 國父紀念館+市府捷運商圈 人潮金店,86 人,信義區
2541,台北市-大安區 信義路二段X號1樓,臺北市中正區文祥里3鄰信義路二段1之1號,121.524658,25.035516,:) 東門捷運人潮金店面,98 人,大安區
2542,台北市-萬華區 中華路二段X號B1樓,臺北市萬華區富福里19鄰中華路二段4之1號,121.505547,25.034076,:) 中華路南機場商圈  超值金店,65 人,萬華區
2543,台北市-大安區 信義路二段X號,臺北市中正區文祥里3鄰信義路二段1之1號,121.524658,25.035516,:) 東門捷運商圈 超值店辦,92 人,大安區
2544,台北市-中山區 南京東路一段X號,臺北市中山區正得里15鄰南京東路一段2之1號,121.522919,25.05203,:) 條通商圈 全新裝潢店面,61 人,中山區
2545,台北市-大安區 羅斯福路三段X號,臺北市中正區頂東里6鄰羅斯福路三段2之1號,121.524659,25.023391,:) 台電大樓捷運商圈 人潮金店,93 人,大安區
2546,台北市-大安區 信義路二段X號,臺北市中正區文祥里3鄰信義路二段1之1號,121.524658,25.035516,:) 大安公園站商圈 人潮旗艦金店,82 人,大安區
2547,台北市-松山區 基隆路一段X號,臺北市松山區慈祐里13鄰基隆路一段1之1號,121.570065,25.050049,:) 基隆路+八德商圈  超值金店,85 人,松山區
2548,台北市-松山區 市民大道四段X號1樓,Incorrect syntax near 'WHERE'.,,,:) 市民大道商圈  人潮面寬金店,79 人,松山區
2549,台北市-南港區 忠孝東路六段X號,臺北市南港區合成里26鄰忠孝東路六段21之1號,121.582548,25.046927,:) 忠孝東路+東新街商圈  賺錢金店,86 人,南港區
2550,台北市-大安區 永康街X號,臺北市大安區永康里5鄰永康街2之1號,121.529727,25.033236,:) 永康商圈  超值人潮金店,78 人,大安區
2551,台北市-大安區 四維路X號,臺北市大安區德安里11鄰四維路3之1號,121.548254,25.036737,:) 仁愛圓環商圈 面寬人潮金店,78 人,大安區
2552,台北市-大安區 新生南路二段X號,臺北市大安區福住里3鄰新生南路二段8之1號,121.532591,25.032891,:) 大安森林站商圈  面寬質感人潮店,100 人,大安區
2553,台北市-大安區 安和路二段X號,臺北市大安區通安里6鄰安和路二段51之1號,121.552583,25.031251,:) 安和商圈  人潮面寬金店面,85 人,大安區
2554,台北市-中山區 復興北路X號,臺北市松山區中正里14鄰復興北路15之1號,121.544268,25.048715,:) 南京東路捷運商圈 面寬人潮金店,78 人,中山區
2555,台北市-大安區 忠孝東路四段X號,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,:) 216巷+忠孝敦化商圈  旗艦金店,75 人,大安區
2556,台北市-中山區 南京東路三段X號,臺北市中山區力行里28鄰南京東路三段28之1號,121.537948,25.051784,:) 南京復興站商圈 面寬人潮金店,72 人,中山區
2557,台北市-松山區 八德路三段X號,臺北市松山區敦化里1鄰八德路三段2之1號,121.549328,25.047842,:) 八德+延吉商圈 人潮金店,88 人,松山區
2558,台北市-萬華區 廣州街X號1樓,臺北市中正區南門里14鄰廣州街1之3號,121.509932,25.03527,$ 龍山寺商圈--人潮賺錢金店面分租,58 人,萬華區
2559,台北市-松山區 饒河街X號,臺北市松山區慈祐里7鄰饒河街107之1號,121.573979,25.050636,$ 饒河夜市--六星金鑽級店面,93 人,松山區
2560,台北市-信義區 忠孝東路五段X號B2樓,臺北市信義區興雅里1鄰忠孝東路五段1之10號,121.565242,25.041292,$ 永春站商圈-大坪數B2樓店辦,92 人,信義區
2561,台北市-大安區 和平東路二段X號1樓,臺北市大安區龍門里7鄰和平東路二段18之1號,121.536039,25.025688,#NAME?,74 人,大安區
2562,台北市-松山區 復興北路361巷X號,臺北市松山區民有里10鄰復興北路361巷2之1號,121.545019,25.060309,#NAME?,67 人,松山區
2563,台北市-大同區 太原路X號1樓,臺北市大同區建明里14鄰太原路7之1號,121.515395,25.049386,$ 寧夏夜市商圈-三角窗金店面,95 人,大同區
2564,台北市-松山區 八德路三段X號1樓,臺北市松山區敦化里1鄰八德路三段2之1號,121.549328,25.047842,$ 小巨蛋商圈--人潮金店面,94 人,松山區
2565,台北市-大安區 忠孝東路四段X號1樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,$ 國父紀念館商圈--人潮金店面,71 人,大安區
2566,台北市-中山區 市民大道三段X號,Incorrect syntax near 'WHERE'.,,,QQ大馬路上車潮不斷,57 人,中山區
2567,台北市-中正區 南昌路一段X號,臺北市中正區龍福里4鄰南昌路一段1之1號,121.515671,25.033582,QQ古亭捷運站1+2樓,73 人,中正區
2568,台北市-大安區 忠孝東路四段X號,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,Y 東區首選  低租金 創業第一選擇,71 人,大安區
2569,台北市-松山區 民生東路五段X號,臺北市松山區介壽里12鄰民生東路五段26之1號,121.55643,25.058239,Q 民生社區高質感大面寬,53 人,松山區
2570,台北市-松山區 南京東路五段X號,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,@Y松山捷運 超熱鬧人潮爆漿店面,75 人,松山區
2571,台北市-信義區 基隆路一段X號1樓,臺北市松山區慈祐里13鄰基隆路一段1之1號,121.570065,25.050049,@Q市府捷運周邊 三角窗金店面,76 人,信義區
2572,台北市-中正區 南昌路二段X號1樓,臺北市中正區南福里11鄰南昌路二段4之1號,121.519374,25.028204,S 古亭商圈漂亮三角金店,100 人,中正區
2573,台北市-中山區 錦西街X號,臺北市中山區集英里8鄰錦西街1之1號,121.522501,25.06039,%  馬偕醫院商圈  人潮金店,59 人,中山區
2574,台北市-信義區 忠孝東路五段X號,臺北市信義區興雅里1鄰忠孝東路五段1之10號,121.565242,25.041292,Y近永春捷運站 人潮多 消費力高,67 人,信義區
2575,台北市-大安區 忠孝東路四段X號4樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,:)忠孝敦化站商圈  人潮車潮金店面,52 人,大安區
2576,台北市-大安區 忠孝東路四段X號2樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,:)忠孝敦化站商圈  三角窗人潮金店面,71 人,大安區
2577,台北市-中山區 長安東路二段X號,臺北市中山區興亞里11鄰長安東路二段6之1號,121.530307,25.048402,:) 長安東路+松江商圈  人潮金店,92 人,中山區
2578,台北市-中正區 和平西路一段X號,臺北市中正區南福里1鄰和平西路一段11之1號,121.521477,25.02709,:)古亭捷運商圈 三角窗質感金店辦,76 人,中正區
2579,台北市-大安區 泰順街X號,臺北市大安區龍泉里8鄰泰順街2之1號,121.531493,25.025918,:)泰順+和平商圈  面寬質感金店面,66 人,大安區
2580,台北市-大安區 忠孝東路四段X號,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,:)東區ZARA商圈  面寬人潮金店面,64 人,大安區
2581,台北市-大安區 安和路二段X號,臺北市大安區通安里6鄰安和路二段51之1號,121.552583,25.031251,:)信義安和站商圈  面寬人潮金店面,56 人,大安區
2582,台北市-士林區 中正路X號,臺北市士林區福志里18鄰中正路116之1號,121.52906,25.096419,:)士林捷運商圈  人潮金店面,98 人,士林區
2583,台北市-士林區 文林路X號1樓,臺北市士林區仁勇里1鄰文林路32之1號,121.525764,25.086654,$ 士林夜市--陽明戲院人潮金店面,91 人,士林區
2584,台北市-大安區 忠孝東路四段X號2樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,:)忠孝復興站商圈   人潮金店面,93 人,大安區
2585,台北市-大安區 忠孝東路四段X號2樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,:)忠孝復興站商圈   人潮金店面,70 人,大安區
2586,台北市-大安區 忠孝東路四段X號3樓,臺北市大安區仁愛里1鄰忠孝東路四段2之1號,121.54399,25.041391,:)忠孝復興站商圈   人潮金店面,81 人,大安區
2587,台北市-大安區 和平東路二段X號2樓,臺北市大安區龍門里7鄰和平東路二段18之1號,121.536039,25.025688,~ 科技大樓站 優質店辦,78 人,大安區
2588,台北市-大安區 忠孝東路三段X號1樓,臺北市大安區民輝里16鄰忠孝東路三段6之1號,121.53338,25.042029,:)忠孝復興站商圈   人潮面寬金店,69 人,大安區
2589,台北市-內湖區 成功路四段X號,臺北市內湖區內湖里13鄰成功路四段2之1號,121.59081,25.08092,#NAME?,89 人,內湖區
2590,台北市-大安區 復興南路一段X號,臺北市松山區中崙里1鄰復興南路一段1之1號,121.544131,25.047256,:)忠孝復興站商圈  人潮金店面,96 人,大安區
2591,台北市-大安區 四維路X號,臺北市大安區德安里11鄰四維路3之1號,121.548254,25.036737,:)四維+仁愛圓環商圈  面寬人潮金店,99 人,大安區
2592,台北市-大安區 光復南路X號1樓,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,~市民大道+華視商圈  優質金店辦,53 人,大安區
2593,台北市-大安區 羅斯福路三段X號,臺北市中正區頂東里6鄰羅斯福路三段2之1號,121.524659,25.023391,~公館商圈  A級金店面,83 人,大安區
2594,台北市-松山區 新中街X號,臺北市松山區介壽里3鄰新中街2之1號,121.560734,25.057369,N 民生社區 鬧中取靜 金店辦,85 人,松山區
2595,台北市-大安區 大安路一段X號1樓,臺北市大安區光武里17鄰大安路一段2之1號,121.546008,25.044847,~忠孝復興商圈   人潮賺錢金店面,70 人,大安區
2596,台北市-文山區 興隆路二段X號1樓,臺北市文山區興福里17鄰興隆路二段38之1號,121.545995,24.99867,~ 興德國小 賺錢金店面,95 人,文山區
2597,台北市-文山區 興隆路二段X號1樓,臺北市文山區興福里17鄰興隆路二段38之1號,121.545995,24.99867,~ 興隆路二段 熱鬧金店面,90 人,文山區
2598,台北市-中山區 松江路X號1樓,臺北市中山區朱園里21鄰松江路1之1號,121.533131,25.045912,~松江路 漂亮金店面,71 人,中山區
2599,台北市-萬華區 開封街二段X號1樓,臺北市萬華區福星里3鄰開封街二段6之2號,121.50887,25.046011,& 西門町商圈  三角窗 黃金店面,77 人,萬華區
2600,台北市-士林區 中山北路六段X號2樓,臺北市士林區名山里19鄰中山北路六段8之1號,121.526567,25.10302,& 中山北SOGO商圈 三角窗二樓金店辦,61 人,士林區
2601,台北市-萬華區 漢中街X號,臺北市萬華區福星里4鄰漢中街6之10號,121.50778,25.045814,& 西門町徒步區 熱鬧賺錢金店面,83 人,萬華區
2602,台北市-士林區 承德路四段X號1樓,臺北市士林區明勝里1鄰承德路四段5之2號,121.521924,25.079789,& 劍潭站 三角窗超大面寬金店面,78 人,士林區
2603,台北市-大安區 信義路四段X號B1樓,臺北市大安區仁慈里3鄰信義路四段1之10號,121.544127,25.033562,% 信義路四段通化夜市B1店面,97 人,大安區
2604,台北市-士林區 承德路四段X號1樓,臺北市士林區明勝里1鄰承德路四段5之2號,121.521924,25.079789,% 全新大樓 漂亮落成 整棟出租,62 人,士林區
2605,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,:)東區雙捷運商圈  人潮金店,96 人,大安區
2606,台北市-大同區 重慶北路三段X號1樓,臺北市大同區隆和里7鄰重慶北路三段1之1號,121.513878,25.06417,% 重慶北路三段面寬三角窗金店面,61 人,大同區
2607,台北市-信義區 信義路四段X號,臺北市大安區仁慈里3鄰信義路四段1之10號,121.544127,25.033562,:)世貿101站  人潮賺錢金店面,96 人,信義區
2608,台北市-大安區 復興南路二段X號,臺北市大安區住安里1鄰復興南路二段11之1號,121.543792,25.032595,:)大安捷運商圈   面寬人潮金店面,86 人,大安區
2609,台北市-大安區 敦化南路一段X號,臺北市松山區福成里1鄰敦化南路一段2之1號,121.548478,25.047618,A  敦化南路一段賺錢金店面,55 人,大安區
2610,台北市-士林區 文林路X號1樓,臺北市士林區仁勇里1鄰文林路32之1號,121.525764,25.086654,$ 士林夜市商圈--透天厝金店面,61 人,士林區
2611,台北市-大安區 臨江街X號1樓,臺北市大安區臨江里6鄰臨江街4之1號,121.556846,25.029444,$ 通化觀光夜市--人潮金店面,60 人,大安區
2612,台北市-萬華區 中華路一段X號3樓,臺北市萬華區福星里1鄰中華路一段4之1號,121.509372,25.04762,$ 西門捷運大坪數辦公室,67 人,萬華區
2613,台北市-中山區 天祥路X號-1樓,臺北市中山區集英里9鄰天祥路2之1號,121.520929,25.060556,$ 民權西路捷運商圈--超值b1店舖,82 人,中山區
2614,台北市-大同區 延平北路一段X號1樓,臺北市大同區玉泉里7鄰延平北路一段22之1號,121.511843,25.050531,$ 北門捷運商圈--三角窗金店面,72 人,大同區
2615,台北市-大安區 通化街X號,臺北市大安區通化里5鄰通化街17之1號,121.554355,25.031859,$ 通化街商圈  人潮金店面,64 人,大安區
2616,台北市-萬華區 西園路一段X號1-4樓,臺北市萬華區菜園里15鄰西園路一段17之1號,121.500256,25.041392,$ 龍山寺捷運旁--人潮滾滾金店面,72 人,萬華區
2617,台北市-文山區 羅斯福路六段X號,臺北市文山區萬隆里15鄰羅斯福路六段6之1號,121.539351,25.000381,$ 萬隆捷運商圈--邊間金店面,73 人,文山區
2618,台北市-大安區 和平東路三段X號1樓,臺北市大安區虎嘯里1鄰和平東路三段46之2號,121.547798,25.024482,# 和平東路商圈  賺錢金店辦,100 人,大安區
2619,台北市-大安區 延吉街X號,臺北市松山區吉仁里4鄰延吉街2之1號,121.553298,25.047912,!通化街商圈近捷運站人潮多賺錢金店,95 人,大安區
2620,台北市-大安區 東豐街X號,臺北市大安區仁慈里14鄰東豐街7之1號,121.544202,25.036159,!大面寬*近捷運站*大安路口*氣質美店面,58 人,大安區
2621,台北市-中正區 羅斯福路四段X號,臺北市中正區文盛里9鄰羅斯福路四段6之1號,121.53285,25.015886,~公館商圈24坪金店面,83 人,中正區
2622,台北市-大安區 光復南路X號,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,~東區52坪面寬金店面,74 人,大安區
2623,台北市-大安區 復興南路二段X號,臺北市大安區住安里1鄰復興南路二段11之1號,121.543792,25.032595,~捷運科技大樓站商圈45坪金店面,59 人,大安區
2624,台北市-大安區 忠孝東路三段X號,臺北市大安區民輝里16鄰忠孝東路三段6之1號,121.53338,25.042029,Y 大面寬消費力穩定賺錢金店面,70 人,大安區
2625,台北市-大安區 忠孝東路四段205巷X號,臺北市大安區建安里3鄰忠孝東路四段205巷38之1號,121.551899,25.044223,Y 東區一級戰區人潮滾滾金店面,79 人,大安區
2626,台北市-中正區 愛國東路X號,臺北市中正區新營里3鄰愛國東路20之1號,121.51763,25.034352,~愛國東路漂亮三角窗金店面,84 人,中正區
2627,台北市-中正區 羅斯福路三段X號,臺北市中正區頂東里6鄰羅斯福路三段2之1號,121.524659,25.023391,~公館商圈金店面,96 人,中正區
2628,台北市-大安區 復興南路一段X號,臺北市松山區中崙里1鄰復興南路一段1之1號,121.544131,25.047256,@a人潮多多 消費力高,83 人,大安區
2629,台北市-大安區 仁愛路四段X號,臺北市大安區仁愛里5鄰仁愛路四段25之1號,121.544882,25.038231,~仁愛圓環東區商圈30坪金店面,57 人,大安區
2630,台北市-大安區 大安路一段X號,臺北市大安區光武里17鄰大安路一段2之1號,121.546008,25.044847,~東區SOGO頂好商圈30坪面寬金店面,79 人,大安區
2631,台北市-大安區 龍泉街X號,臺北市大安區龍泉里10鄰龍泉街19之1號,121.529402,25.02486,~師大商圈龍泉街63坪金店面,63 人,大安區
2632,台北市-信義區 基隆路一段X號,臺北市松山區慈祐里13鄰基隆路一段1之1號,121.570065,25.050049,~基隆路一段35坪漂亮金店面,58 人,信義區
2633,台北市-信義區 基隆路一段X號,臺北市松山區慈祐里13鄰基隆路一段1之1號,121.570065,25.050049,~ 基隆路漂亮三角窗金店面,60 人,信義區
2634,台北市-大安區 安和路二段X號1樓,臺北市大安區通安里6鄰安和路二段51之1號,121.552583,25.031251,@a 信義安和捷運站金店面,2 人,大安區
2635,台北市-大安區 大安路一段X號,臺北市大安區光武里17鄰大安路一段2之1號,121.546008,25.044847,Y大安路 大面寬三角窗,81 人,大安區
2636,台北市-萬華區 康定路X號,臺北市萬華區萬壽里11鄰康定路1之1號,121.503424,25.046168,A  龍山寺捷運站商圈 人潮金店,69 人,萬華區
2637,台北市-信義區 永吉路X號1樓,臺北市信義區雅祥里7鄰永吉路21之1號,121.568165,25.045872,~五分埔商圈  賺錢金店面,67 人,信義區
2638,台北市-松山區 八德路三段X號1樓,臺北市松山區敦化里1鄰八德路三段2之1號,121.549328,25.047842,^ 台視 中崙市場 三角窗,67 人,松山區
2639,台北市-大安區 忠孝東路三段X號1樓,臺北市大安區民輝里16鄰忠孝東路三段6之1號,121.53338,25.042029,^ 忠孝復興商圈上 大面寬,68 人,大安區
2640,台北市-松山區 八德路四段X號2樓,臺北市松山區復盛里1鄰八德路四段2之1號,121.558111,25.048117,?饒河街稀有二樓店面(捷運松山站),89 人,松山區
2641,台北市-松山區 民生東路五段X號1樓,臺北市松山區介壽里12鄰民生東路五段26之1號,121.55643,25.058239,^ 民生社區 大面寬 大使用坪數,51 人,松山區
2642,台北市-大安區 仁愛路四段151巷X號,臺北市大安區建倫里18鄰仁愛路四段151巷10號,121.551724,25.039244,/東區明耀百貨後方 仁愛金控 216巷,91 人,大安區
2643,台北市-大安區 安和路一段X號,臺北市大安區建倫里3鄰安和路一段29之1號,121.550678,25.039158,/仁愛圓環 安和路 誠品 質感店辦,68 人,大安區
2644,台北市-中山區 農安街X號1樓,臺北市中山區恆安里6鄰農安街2之1號,121.522755,25.064856,#NAME?,71 人,中山區
2645,台北市-萬華區 東園街28巷X號、B1室,臺北市萬華區忠德里1鄰東園街28巷28號,121.495271,25.026907,v東園夜市內優質精店,54 人,萬華區
2646,台北市-大安區 仁愛路四段151巷X號,臺北市大安區建倫里18鄰仁愛路四段151巷10號,121.551724,25.039244,#NAME?,93 人,大安區
2647,台北市-松山區 南京東路四段133巷5弄X號,臺北市松山區東勢里1鄰南京東路四段133巷5弄5號,121.555342,25.052133,#NAME?,76 人,松山區
2648,台北市-松山區 八德路三段12巷51弄X號,臺北市松山區敦化里22鄰八德路三段12巷51弄12號,121.551093,25.046082,!八德延吉 面寬金店,70 人,松山區
2649,台北市-北投區 明德路X號,臺北市北投區建民里16鄰明德路2之1號,121.517043,25.106392,&明德站第一排超大面寬店面,73 人,北投區
2650,台北市-大安區 臨江街X號1樓,臺北市大安區臨江里6鄰臨江街4之1號,121.556846,25.029444,#NAME?,66 人,大安區
2651,台北市-中山區 錦州街175巷X號,臺北市中山區新生里12鄰錦州街175巷4號,121.530719,25.06065,@錦州吉林超大面寬金店面,61 人,中山區
2652,台北市-松山區 民權東路三段106巷15弄X號,臺北市松山區民有里9鄰民權東路三段106巷15弄15號,121.545672,25.060064,#NAME?,60 人,松山區
2653,台北市-中山區 復興北路36巷X號,臺北市中山區力行里2鄰復興北路36巷1號,121.543453,25.049248,!復北長安 鬧中取靜三角窗,93 人,中山區
2654,台北市-大安區 龍泉街X號,臺北市大安區龍泉里10鄰龍泉街19之1號,121.529402,25.02486,龍泉街中心點,87 人,大安區
2655,台北市-大安區 敦化南路一段236巷X號,臺北市大安區仁愛里20鄰敦化南路一段236巷12之1號,121.547783,25.040462,@東區面寬角窗人潮賺錢金品金店面,100 人,大安區
2656,台北市-大安區 新生南路三段X號1樓,臺北市大安區龍坡里2鄰新生南路三段6之1號,121.534549,25.025397,$ 公館商圈--超級賺錢金店面,57 人,大安區
2657,台北市-大安區 浦城街X號,臺北市大安區古莊里12鄰浦城街1之5號,121.52776,25.024707,$ 師大商圈8米大面寬 金店面,87 人,大安區
2658,台北市-大安區 信義路二段X號,臺北市中正區文祥里3鄰信義路二段1之1號,121.524658,25.035516,:) 永康+大安森林商圈 人潮金店,59 人,大安區
2659,台北市-大安區 復興南路一段X號,臺北市松山區中崙里1鄰復興南路一段1之1號,121.544131,25.047256,:) 忠孝復興站商圈  人潮旗艦金店,71 人,大安區
2660,台北市-松山區 南京東路五段X號1樓,臺北市松山區吉祥里18鄰南京東路五段2之1號,121.558091,25.05132,:) 南京東+光復北商圈 三角窗旗艦金店,68 人,松山區
2661,台北市-松山區 八德路三段X號B1樓,臺北市松山區敦化里1鄰八德路三段2之1號,121.549328,25.047842,:) 八德社教館商圈 人潮金店,84 人,松山區
2662,台北市-松山區 光復南路X號1樓,臺北市松山區復建里11鄰光復南路4之1號,121.557644,25.047772,:) 八德博仁商圈金店面,67 人,松山區
2663,台北市-松山區 敦化北路X號1樓,臺北市松山區中正里11鄰敦化北路88之1號,121.548359,25.051549,:)中山國中站商圈  面寬金店辦,93 人,松山區
2664,台北市-大安區 大安路一段X號,臺北市大安區光武里17鄰大安路一段2之1號,121.546008,25.044847,:)大安捷運商圈  面寬人潮金店面,91 人,大安區
2665,台北市-大安區 信義路二段X號,臺北市中正區文祥里3鄰信義路二段1之1號,121.524658,25.035516,:) 信義東門超級黃金店面稀有釋出,55 人,大安區
2666,台北市-大安區 安和路一段X號,臺北市大安區建倫里3鄰安和路一段29之1號,121.550678,25.039158,:)安和仁愛商圈 三角窗人潮金店,80 人,大安區
2667,台北市-中山區 南京東路三段X號,臺北市中山區力行里28鄰南京東路三段28之1號,121.537948,25.051784,:) 南京建國商圈 人潮旗艦金店,91 人,中山區
